content,score,label_sentiment,label_topic
có tình trạng tung thông tin khách hàng cho bọn cho vay rồi đây có kẻ biết số điện thoại khác hàng dùng vpbank nhắn tin quáy rày cho vay gửi mã này nọ tồi đấy không phải nhân viên vpbank thì không ai có thể biết cả còn giới thiệu là nhân viên vpb nữa,4,2,0
ứng dụng 3 ngày nay không vào được vào là bị thoát vui lòng kiểm tra giúp tôi,2,0,1
lỗi nhiều,3,1,0
ứng dụng bị lỗi,1,0,0
trong khi các ngân hàng khác đã đăng ký sinh trắc học qua viedvn còn mình thì vẫn cần có nfc để quét quá cổ,2,0,0
rất tốt,5,2,0
tốt,1,0,0
tốt,5,2,0
sao tự dưng của mình bị lỗi vpbank neo đã dừng bấm vào ứng dụng là bị đẩy ra luôn ai giúp mình với ạ,3,1,0
nhân viên tư vấn nhiệt tình nhưng vào ứng dụng vẫn không được làm từ tháng trước nhưng đang nhập vẫn không vào được,2,0,1
good,5,2,0
gọi điện thoại làm phiền khách hàng,1,0,0
rất tốt,4,2,0
tại sao không vào được ứng dụng,1,0,0
như vay vốn của em 70 nghìn rất tốt rất hài đng,5,2,0
cũng tốt,3,1,0
cứ gọi làm phiền báo phê duyệt thẻ tín dụng gì gì đó tôi đã tắt cuộc gọi thì lại chuyển qua nhắn zaloo,1,0,0
tự dưng bị đau bụng khi có ứng dụng này,3,1,0
mở tài khoản online ngân hàng vpbank dể dàng chỉ cần cd và điện thoại nào cũng được để nhận mã mã xác thực và xác nhận khuôn mặt số điện thoại đăng ký được chọn làm số tài khoản hoặc tùy chọn số theo ý muốn vpbank đăng ký online rất rất dể không cần phải liên kết với vneid để xác nhận như ứng dụng techcombank cái gì không biết thì chat trên ứng dụng vpbank hỏi nhân viên hỗ trợ trả lời trực tiếp luôn nha,5,2,1
rất tốt nên dùng,5,2,0
chuyền đi thì nhanh nhận vào thì đợi mấy ngày,1,0,0
ứng dụng rất khó xài thủ tục thao tác vô cùng rườm rà rắc rối,1,0,0
dễ thao tác tạo tài khoản nhanh,5,2,0
tiện lợi nhanh chóng,5,2,0
thật tệ hại khi đổi pin từ 4 số sang 6 số càng lúc càng rườm rà phức tạp giao dịch chậm hơn các ngân hàng khác cân nhắc sẽ chuyển sang mbb tcb hoăc bidv để thuận tiện hơn bên cạnh đó gọi cho khách hàng quá nhiều lần về cùng 1 vấn đề đã trả lời suốt ngày gọi mở tín dụng với vay tiền báo với khách 1 đằng rồi đi làm 1 nẻo mất niềm tin,1,0,2
sale bên ngân hàng tự ý mở tài khoản chưa được sự cho phép của khách,1,0,0
197 621đ phí thường niên tao rất bức xúc ứng dụng thì tệ lỗi hiền thị quảng cá rác,1,0,2
ứng dụng ngu ngok suốt ngày tải không vô được,1,0,0
tuyet với,5,2,0
mua thẻ zing nhưng không gửi mã bị lỗi thoát ra ngoài,1,0,3
mọi thứ tốt nhưng ngày càng nặng,4,2,0
tốt,5,2,0
dịch vụ của vpbank giờ càng ngày càng tệ nạp tại mấy cây atm ở hà nội toàn lỗi không nạp được dù tiền rất phẳng phiu có lần không kịp rút ra nó thu hồi luôn tiền mất 10 nghìn gọi ngân hàng chả được cái gì mất hơn 2h ra phòng giao dịch để lấy lại 70 nghìn tôi dùng vpbank chỉ đề tiện nhất là nạp tại cây nhanh chóng ko như mb mà giờ bên cdm mà không fix được cái này có lẽ tôi sẽ bỏ ngân hàng,1,0,2
tôi rất hài lòng,5,2,0
ứng dụng ngu tạo tài khoản quài không được,1,0,0
bảo mật nhanh uy tín,5,2,0
cực kì tệ ngày nào cũng gọi nhắn tin liên tục bất kể giờ nào làm phiền khách hàng không chịu nỗi luôn,1,0,0
quá tốt,5,2,0
quá tệ,1,0,0
ổn,5,2,0
tốt,5,2,0
ứng dụng rất tốt trên cả tuyệt vời,5,2,0
phần đổi chọn số thẻ bị lỗi fix lại đi ạ,3,1,0
ứng dụng viết quá tệ,1,0,0
bảo mật không cao anh em lưu ý trước khi tải,1,0,0
cập nhật xong không thấy mục đăng nhập vân tay đâu nữa,4,2,1
quá tốt giao dịch nhanh gọn lẹ cho 4 sao,4,2,0
tốt bạn nha,1,0,0
rất tốt cho người dùng,5,2,0
dùng tốt nha,5,2,0
tốt hơn mong doi,5,2,0
good,5,2,0
rất tốt chuyển tiền nhanh,5,2,2
tốt,5,2,0
tốt,5,2,0
ứng dụng lỗi,1,0,0
ứng dụng rất hay bị lỗi khi chuyển khoản cụ thể là khi xác thực khuôn mặt xong tự động thoát,1,0,1
chờ chuyển khoản được cả tiếng rồi còn bắt chờ đến bao giờ,1,0,0
giật lên giật xuống rất khó chịu,1,0,3
không chạy được trên keyone,1,0,0
dinh vụ chu đảo nhan viên chu đảo tan tỉnh,5,2,0
sale bên ngân hàng láo toét đã bảo không có nhu cầu mở thẻ tín dụng bảo không rõ ràng xong tưởng mới ngủ dậy nên làm liều bảo sẽ gửi thông tin lên nhân viên cấp cao mở thẻ cho,1,0,0
tệ phân biệt đối xử,1,0,0
mẹ ngân hàng đéo gì mới đăng ký song gửi mật khẩu về đăng nhập mãi đéo được,1,0,1
không tốt,1,0,0
ứng dụng cùi bắp quá chuyển tiền cứ bị thoát ra phải thoát ứng dụng vào lại mới chuyển tiền được,1,0,2
cho vay không tín chấp lãi suất cao 1 cách quá dễ dàng tiếp tay cho lừa đảo,1,0,0
veregood,5,2,0
nhân viên hỗ trợ nói chuyện mất dại khinh người,1,0,0
nhiệt tình,5,2,0
tốt,5,2,0
mong chờ giao diện diamond,5,2,3
ứng dụng lỗi liên tục chuyển khoản làn 2 là bị thoát ra,1,0,0
dev hình như chỉ dùng iphone test hay sao ấy cái ứng dụng trên adroi dùng bực mình thật sự 10 lần chuyển tiền thì 3 4 lần thoát ra màn hình bắt vào lại gõ lại từ đầu dev củ chuối,1,0,2
tự nhiên nạp 50 nghìn mất thêm 15 nghìn,1,0,2
tốt,4,2,0
ngân hàng này mình dùng điện thoại chứa chức năng nfc mà quét chip lại không được mình chịu không biết sao luôn,4,2,0
đăng nhập xong xác thực veid xong lại đăng nhập lại xác thực lập đi lập lại hơn chục lần vẫn vậy tạo cái ứng dụng dành cho người rảnh dùng à đến lạy,1,0,1
good ứng dụng thực sự vô vaytotnhat vay dễ có 5 triệu này đăng nhập bằng vneid bắt xác thực đủ kiểu xong đăng nhập vào vneid rồi lại nhảy về bidv xong bidv lại kêu phải xác thực lại rồi vào vneid cứ lặp đi lặp lai cuối cùng vẫn không vào được ứng dụng,5,2,1
tốt,5,2,0
chuyển tiền mà lại không nhận được tiền,1,0,2
không biết đăng nhập ai hỏi,1,0,1
nghĩ sao tạo tài khoản 2 năm không dùng mà không hủy cho khách hàng vậy mà lúc năn nỉ người ta làm thì nói không sử dụng 1 năm là hủy thẻ giờ 2 năm vẫn còn thông tin muốn tạo tài khoản mới không được mà đăng nhập cũng không được quên mật khẩu thì báo không được luôn ngân hàng tệ lần đầu đánh giá 1 cái gì đó 1 sao,1,0,1
bidv dùng rất tốt,5,2,0
thuận lợi thiết thực,5,2,0
tốt,5,2,0
như đb không dùng được trên ipat à,1,0,0
ứng dụng gì mà lỗi hệ thống không vào đuợc vậy lúc cần chuyển không đăg nhập được,1,0,1
toàn bị thoát ứng dụng,1,0,3
nhập mật khẩu đúng mà bị thoát ra hoài xin cải thiện để đảm bảo giao dịch nhanh như bản cập nhật cũ,1,0,1
tốt,5,2,0
tệ vãi chưởng,1,0,0
,5,2,0
lãi suất thấp mất phí rút tiền tại cây atm,1,0,2
tạm tốt,3,1,0
rất tốt chuyển tiền 10 mấy lần rồi nha,5,2,2
tốt nhưng ít có thông báo,5,2,0
suốt ngày cập nhật giật quá trả lại phiên bản cũ cho tôi,3,1,3
tạm mượt mà rồi đó,5,2,0
mình dùng thích lắm,5,2,0
đăng nhập bằng vneid bắt xác thực đủ kiểu xong đăng nhập vào vneid rồi lại nhảy về bidv xong bidv lại kêu phải xác thực lại rồi vào vneid cứ lặp đi lặp lai cuối cùng vẫn không vào được ứng dụng,1,0,1
tốt,5,2,0
ứng dụng bắt cập nhật mới quá nhiều nên hơi tệ,4,2,0
tệ vaiz bùi,1,0,0
tuyệt,5,2,0
hài lòng,5,2,0
thuận tiện nhanh gọn,5,2,0
rất tốt,5,2,0
tốt,5,2,0
tra cứu thông tin chuyển khoản rất hay lỗi mong bidv chỉnh sửa lại,2,0,0
quên mật khẩu mà bắt ra chi nhánh không thuận tiện fix lại nhé div nghĩ món gì vừa bảo mật vừa thuận tiện cho khách hàng chứ hở tí ra chi nhánh thì chết tệ,1,0,1
quên mật khẩu không làm lại được mất thời gian công sức ra chi nhánh làm lại thấy bắt tiện ra chi nhánh đứng xếp hàng muốn hết buổi sáng mới làm được,1,0,0
đăng nhập bidv hoài không được,1,0,1
tot,5,2,0
ứng dụng này có vấn đề vãi lồn,1,0,0
ứng dụng gì mà lúc giao dịch chuyển tiền lại báo tài khoản không hợp lệ để giao dịch,1,0,2
sao đăng nhập đúng mật khẩu với vân tay rồi mà ứng dụng không cho vô vậy bực thiệc chứ,1,0,1
tốt ứng dụng xài mượt chuyển tiền và nhân tiền nhanh xài ngân hàng khác giật quá nên đổi xài ngân hàng bidv này thấy tốt,5,2,2
good ứng dụng vô vaytotnhat nhận 5 triệu nhanh từ nguồn vay lớn hay lỗi quên mật khẩu không thể làm lại mật khẩu mới quá bất tiện,5,2,0
nhiều lúc có việc gấp gọi lên tổng đài để gặp tư vấn viên gọi không toàn nói vớ va vớ vẩn rồi nghe nhạc chờ rồi tất cả điện thoại viên đều bận gọi 5 6 cuộc không nghe máy không giải quyết được vấn đề của mình không trình bày được câu nào trong khi đó tiền điện thoại vẫn bị trừ chỉ để nghe nhạc chờ và vài câu nói vớ vẩn bỏ tiền bỏ thời gian ra để giải quyết không giải quyết được vấn đề mất thời gian chờ đợi mất thêm tiền càng thêm bực cảm giác như bị lừa đảo trắng trợn,1,0,2
1 lãi xuất thấp 2 ứng dụng không tùy chỉnh thoải mái một số chức năng phụ 3 giao diện những phần thừa chiếm hết màn hình làm khó tập trung mục chính 4 ứng dụng theme không cho đổi phải lên hạng 5 phần đổi quà là mục phụ cũng chiếm một mục dưới góc màn hình,1,0,3
mọi người đừng nên dùng ứng dụng này mẹ bạn đầu tưởng tốt ai dè giờ toàn bị trừ tiền phí quản lý tài khoản đag là học sinh được đéo vó tiền ăn nx mà cứ bị trừ dùng hết vài đồng này chắc tôi sẽ khoá tài khoản bực hết cả người,1,0,2
rút tiền trừ phí này kia các kiểu ăn rất cắt cổ ứng dụng không đáng để sử dụng,1,0,2
giờ bidv mất phí quản lý tài khoản ạ,3,1,2
từ lúc cập nhật giao diện là giật mỗi lần chuyển khoản mất thời gian còn hay lỗi,1,0,3
thu phí tài khoản,4,2,2
ngân hàng gì mà khó khăn quá,1,0,0
cái mua sắm hoàn tiền dạo này bị gì mà không hoàn được đơn nào tệ,1,0,2
hài lòng,4,2,0
cảm ơn ngân hàng bidv đã cho tôi được trải nghiệm nhiều tiện ích trong cuộc sống trải nghiệm,5,2,0
tốt,5,2,0
hay lỗi quên mật khẩu không thể làm lại mật khẩu mới quá bất tiện,1,0,0
good ứng dụng vô vaytotnhat nhận 5 triệu nhanh từ nguồn vay lớn căn giữa quý khách vui lòng quét vân tay để tiếp tục lưu ý quý khách có thể sử dụng các vân tay đã cài đặt thành công trên thiết bị hiện tại lúc đăng nhập nó lệch qua bên trái nhìn xấu kinh khủng,5,2,1
chuyển tiền nhưng tài khoản thụ hưởng không nhận được tiền,2,0,2
phí thường này à,1,0,2
2 3 ngày lại cập nhật lúc cần giao dịch cứ phải chờ ud cập nhật rất bất tiện rất mất thời gian trong khi các ud ngân hàng khác vài tháng nữa năm mới cập nhật,2,0,0
ngân hàng coi thường pháp luật nhỉ nhà nước đã quy định mọi công dân chỉ cần xuất trình vneid là được mà khi tôi đi đăng ký tài khoản ngân hàng nhân viên ngân hàng đòi cd gốc là sao như này là coi thường pháp luật nhỉ,1,0,0
tự nhiên bắt xác nhận giao dịch bằng vân tay trong khi không hề cài vân tay từ đầu làm cái ứng dụng không nên hồn,1,0,0
ứng dụng tự trừ tiền của học sinh lúc đầu đăng ký bảo miễn phí hết giờ lại trừ hết 58 nghìn học sinh không có tiền rồi còn làm như vậy tại sao lúc đầu không nói là trả tiền,1,0,2
tự nhiên trong tài khoản số dư chỉ còn 20 209đ mà ngân hàng tự động rút hết tiền của tao tính phí thường niên là sao hả sao lúc đầu tải ứng dụng không thông báo có thu phí thường niên gì đó đi vãi lồn thiệt chứ,1,0,2
tốt,5,2,0
tuyet với,5,2,0
không hiểu sao toàn tự trừ tiền trong khi không mua hàng hay thanh toán gì mà toàn trừ gần 200 nghìn nội dung giao dịch không rõ ràng báo cáo không được,1,0,2
tốt,5,2,0
bàn phím xác nhận mã xác thực loạn,1,0,1
ứng dụng ngày càng phát triển hiện cần thiếu tiền vô trang vaytotnhat để được vay tốt nhất nhận 9tr900 do em đang thiếu số về ứng dụng này lần đăng nhập đầu tiền không kích hoạt được bằng vneid mức độ 2 bắt buộc phải dùng máy có sinh trắc học mới được khó khăn vậy,5,2,1
tải về mà không tương thích với điện thoại chả chuyển tiền được đâu phải ai cũng có tiền xử dụng điện thoại cấu hình cao bực bực,1,0,2
rất tuyệt vời cho 5 sao,5,2,0
căn giữa quý khách vui lòng quét vân tay để tiếp tục lưu ý quý khách có thể sử dụng các vân tay đã cài đặt thành công trên thiết bị hiện tại lúc đăng nhập nó lệch qua bên trái nhìn xấu kinh khủng,1,0,1
tất cả điều tốt,5,2,0
tệ hại bị khoá mã pin mã xác thực smart mà gọi lên tổng đài không được,1,0,1
phí cao,1,0,2
khá tôt,5,2,0
ứng dụng cùi bắp nhập đúng mật khẩu 2 lần báo sai đã bấm quên mật khẩu nó không cho xong nó khoá ứng dụng vào nhờ hỗ trợ thì bắt phải ra ngoài quầy trong khi năm ngoái bắt định danh đã định danh giấy tờ đầy đủ nó vẫn không hỗ trợ reset mật khẩu đang ở nước ngoài nó bắt về việt nam giao dịch tại quầy có tiền mà như đi ăn xin ngân hàng chất lượng dịch vụ kém làm ăn không ra gì nên cái ứng dụng cùi bắt không chịu được nhân viên hỗ trợ đã không hỗ trợ được còn làm bực mình thêm chờ đợi hơn tiếng không giải quyết được gì,1,0,1
